PACKET INFORMATION OF spot_5
Report Taken on : 03/May/18 09:46:05
From: 02/May/18  08:00:00
To: 03/May/18  08:00:00 
SlNo     PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
1105     DUMMY60          10 68 00 05 2E BC A8 3A D2 3F 00 60 00 13 06 5F 00 00 00 00 00 00 E4 8B                                           2018     674943551     05/03/2018 01:26:32:984     11964     
1106     DUMMY60          E4 8B 00 05 2E BD A8 3A D2 3F 00 60 00 14 06 5F 00 00 00 00 00 00 14 BD                                           2018     674943551     05/03/2018 01:26:32:984     11965     
1107     DUMMY60          14 BD 00 05 2E BE A8 3A D2 3F 00 60 00 15 06 5F 00 00 00 00 00 00 29 9C                                           2018     674943551     05/03/2018 01:26:32:984     11966     
1108     DUMMY60          29 9C 00 05 2E BF A8 3A D2 3F 00 60 00 16 06 5F 00 00 00 00 00 00 8F A6                                           2018     674943551     05/03/2018 01:26:32:984     11967     
1109     DUMMY60          8F A6 00 05 2E C0 A8 3A D2 3F 00 60 00 17 06 5F 00 00 00 00 00 00 90 38                                           2018     674943551     05/03/2018 01:26:32:984     11968     
1110     DUMMY60          90 38 00 05 2E C1 A8 3A D2 3F 00 60 00 18 06 5F 00 00 00 00 00 00 41 63                                           2018     674943551     05/03/2018 01:26:32:984     11969     
1111     DUMMY60          41 63 00 05 2E C2 A8 3A D2 3F 00 60 00 19 06 5F 00 00 00 00 00 00 10 C1                                           2018     674943551     05/03/2018 01:26:32:984     11970     
1112     DUMMY60          10 C1 00 05 2E C3 A8 3A DE FF 00 60 00 01 06 61 00 00 00 00 00 00 6D C7                                           2018     674946815     05/03/2018 01:27:23:984     11971     
1113     TIMEPACKET       6D C7 00 05 2E C4 A8 3A ED FF 00 05 00 00 00 00 00 00 00 00 00 00 84 3D                                           2018     674950655     05/03/2018 01:28:23:984     11972     
1114     DUMMY60          84 3D 00 05 2E C5 A8 3A F0 3F 00 60 00 02 06 60 00 00 00 00 00 00 AE AE                                           2018     674951231     05/03/2018 01:28:32:984     11973     
1115     DUMMY60          AE AE 00 05 2E C6 A8 3A F0 3F 00 60 00 03 06 60 00 00 00 00 00 00 4D 0F                                           2018     674951231     05/03/2018 01:28:32:984     11974     
1116     DUMMY60          4D 0F 00 05 2E C7 A8 3A F0 3F 00 60 00 04 06 60 00 00 00 00 00 00 B1 ED                                           2018     674951231     05/03/2018 01:28:32:984     11975     
1117     DUMMY60          B1 ED 00 05 2E C8 A8 3A F0 3F 00 60 00 05 06 60 00 00 00 00 00 00 75 5A                                           2018     674951231     05/03/2018 01:28:32:984     11976     
1118     DUMMY60          75 5A 00 05 2E C9 A8 3A F0 3F 00 60 00 06 06 60 00 00 00 00 00 00 3C 68                                           2018     674951231     05/03/2018 01:28:32:984     11977     
1119     DUMMY60          3C 68 00 05 2E CA A8 3A F0 3F 00 60 00 07 06 60 00 00 00 00 00 00 38 F7                                           2018     674951231     05/03/2018 01:28:32:984     11978     
1120     DUMMY60          38 F7 00 05 2E CB A8 3A F0 3F 00 60 00 08 06 60 00 00 00 00 00 00 69 D7                                           2018     674951231     05/03/2018 01:28:32:984     11979     
1121     DUMMY60          69 D7 00 05 2E CC A8 3A F0 3F 00 60 00 09 06 60 00 00 00 00 00 00 F8 25                                           2018     674951231     05/03/2018 01:28:32:984     11980     
1122     DUMMY60          F8 25 00 05 2E CD A8 3A F0 3F 00 60 00 0A 06 60 00 00 00 00 00 00 BA A9                                           2018     674951231     05/03/2018 01:28:32:984     11981     
1123     DUMMY60          BA A9 00 05 2E CE A8 3A F0 3F 00 60 00 0B 06 60 00 00 00 00 00 00 F0 67                                           2018     674951231     05/03/2018 01:28:32:984     11982     
1124     DUMMY60          F0 67 00 05 2E CF A8 3A F0 3F 00 60 00 0C 06 60 00 00 00 00 00 00 3F FD                                           2018     674951231     05/03/2018 01:28:32:984     11983     
1125     DUMMY60          3F FD 00 05 2E D0 A8 3A F0 3F 00 60 00 0D 06 60 00 00 00 00 00 00 D3 BE                                           2018     674951231     05/03/2018 01:28:32:984     11984     
1126     DUMMY60          D3 BE 00 05 2E D1 A8 3A F0 3F 00 60 00 0E 06 60 00 00 00 00 00 00 67 D5                                           2018     674951231     05/03/2018 01:28:32:984     11985     
1127     DUMMY60          67 D5 00 05 2E D2 A8 3A F0 3F 00 60 00 0F 06 60 00 00 00 00 00 00 C0 6F                                           2018     674951231     05/03/2018 01:28:32:984     11986     
1128     DUMMY60          C0 6F 00 05 2E D3 A8 3A F0 3F 00 60 00 10 06 60 00 00 00 00 00 00 1B 17                                           2018     674951231     05/03/2018 01:28:32:984     11987     
1129     DUMMY60          1B 17 00 05 2E D4 A8 3A F0 3F 00 60 00 11 06 60 00 00 00 00 00 00 EF AE                                           2018     674951231     05/03/2018 01:28:32:984     11988     
1130     DUMMY60          EF AE 00 05 2E D5 A8 3A F0 3F 00 60 00 12 06 60 00 00 00 00 00 00 62 77                                           2018     674951231     05/03/2018 01:28:32:984     11989     
1131     DUMMY60          62 77 00 05 2E D6 A8 3A F0 3F 00 60 00 13 06 60 00 00 00 00 00 00 2F 0A                                           2018     674951231     05/03/2018 01:28:32:984     11990     
1132     DUMMY60          2F 0A 00 05 2E D7 A8 3A F0 3F 00 60 00 14 06 60 00 00 00 00 00 00 2A 18                                           2018     674951231     05/03/2018 01:28:32:984     11991     
1133     DUMMY60          2A 18 00 05 2E D8 A8 3A F0 3F 00 60 00 15 06 60 00 00 00 00 00 00 CB 1C                                           2018     674951231     05/03/2018 01:28:32:984     11992     
1134     DUMMY60          CB 1C 00 05 2E D9 A8 3A F0 3F 00 60 00 16 06 60 00 00 00 00 00 00 F9 BB                                           2018     674951231     05/03/2018 01:28:32:984     11993     
1135     DUMMY60          F9 BB 00 05 2E DA A8 3A F0 3F 00 60 00 17 06 60 00 00 00 00 00 00 1D 32                                           2018     674951231     05/03/2018 01:28:32:984     11994     
1136     DUMMY60          1D 32 00 05 2E DB A8 3A F0 3F 00 60 00 18 06 60 00 00 00 00 00 00 1B CB                                           2018     674951231     05/03/2018 01:28:32:984     11995     
1137     DUMMY60          1B CB 00 05 2E DC A8 3A F0 3F 00 60 00 19 06 60 00 00 00 00 00 00 4A DB                                           2018     674951231     05/03/2018 01:28:32:984     11996     
1138     DUMMY60          4A DB 00 05 2E DD A8 3A FC FF 00 60 00 01 06 60 00 00 00 00 00 00 52 8F                                           2018     674954495     05/03/2018 01:29:23:984     11997     
1139     TIMEPACKET       52 8F 00 05 2E DE A8 3B 0B FF 00 05 00 00 00 00 00 00 00 00 00 00 34 1C                                           2018     674958335     05/03/2018 01:30:23:984     11998     
1140     DUMMY60          34 1C 00 05 2E DF A8 3B 0E 3F 00 60 00 02 06 60 00 00 00 00 00 00 CA 41                                           2018     674958911     05/03/2018 01:30:32:984     11999     
1141     DUMMY60          CA 41 00 05 2E E0 A8 3B 0E 3F 00 60 00 03 06 60 00 00 00 00 00 00 84 29                                           2018     674958911     05/03/2018 01:30:32:984     12000     
1142     DUMMY60          84 29 00 05 2E E1 A8 3B 0E 3F 00 60 00 04 06 60 00 00 00 00 00 00 0B D3                                           2018     674958911     05/03/2018 01:30:32:984     12001     
1143     DUMMY60          0B D3 00 05 2E E2 A8 3B 0E 3F 00 60 00 05 06 60 00 00 00 00 00 00 FE 9E                                           2018     674958911     05/03/2018 01:30:32:984     12002     
1144     DUMMY60          FE 9E 00 05 2E E3 A8 3B 0E 3F 00 60 00 06 06 60 00 00 00 00 00 00 D7 C8                                           2018     674958911     05/03/2018 01:30:32:984     12003     
1145     DUMMY60          D7 C8 00 05 2E E4 A8 3B 0E 3F 00 60 00 07 06 60 00 00 00 00 00 00 5E 5E                                           2018     674958911     05/03/2018 01:30:32:984     12004     
1146     DUMMY60          5E 5E 00 05 2E E5 A8 3B 0E 3F 00 60 00 08 06 60 00 00 00 00 00 00 3B 51                                           2018     674958911     05/03/2018 01:30:32:984     12005     
1147     DUMMY60          3B 51 00 05 2E E6 A8 3B 0E 3F 00 60 00 09 06 60 00 00 00 00 00 00 52 CC                                           2018     674958911     05/03/2018 01:30:32:984     12006     
1148     DUMMY60          52 CC 00 05 2E E7 A8 3B 0E 3F 00 60 00 0A 06 60 00 00 00 00 00 00 26 FC                                           2018     674958911     05/03/2018 01:30:32:984     12007     
1149     DUMMY60          26 FC 00 05 2E E8 A8 3B 0E 3F 00 60 00 0B 06 60 00 00 00 00 00 00 1E E7                                           2018     674958911     05/03/2018 01:30:32:984     12008     
1150     DUMMY60          1E E7 00 05 2E E9 A8 3B 0E 3F 00 60 00 0C 06 60 00 00 00 00 00 00 19 66                                           2018     674958911     05/03/2018 01:30:32:984     12009     
1151     DUMMY60          19 66 00 05 2E EA A8 3B 0E 3F 00 60 00 0D 06 60 00 00 00 00 00 00 31 50                                           2018     674958911     05/03/2018 01:30:32:984     12010     
1152     DUMMY60          31 50 00 05 2E EB A8 3B 0E 3F 00 60 00 0E 06 60 00 00 00 00 00 00 67 F8                                           2018     674958911     05/03/2018 01:30:32:984     12011     
1153     DUMMY60          67 F8 00 05 2E EC A8 3B 0E 3F 00 60 00 0F 06 60 00 00 00 00 00 00 1E B9                                           2018     674958911     05/03/2018 01:30:32:984     12012     
1154     DUMMY60          1E B9 00 05 2E ED A8 3B 0E 3F 00 60 00 10 06 60 00 00 00 00 00 00 3A BB                                           2018     674958911     05/03/2018 01:30:32:984     12013     
1155     DUMMY60          3A BB 00 05 2E EE A8 3B 0E 3F 00 60 00 11 06 60 00 00 00 00 00 00 96 9F                                           2018     674958911     05/03/2018 01:30:32:984     12014     
1156     DUMMY60          96 9F 00 05 2E EF A8 3B 0E 3F 00 60 00 12 06 60 00 00 00 00 00 00 E8 E3                                           2018     674958911     05/03/2018 01:30:32:984     12015     
1157     DUMMY60          E8 E3 00 05 2E F0 A8 3B 0E 3F 00 60 00 13 06 60 00 00 00 00 00 00 F8 51                                           2018     674958911     05/03/2018 01:30:32:984     12016     
1158     DUMMY60          F8 51 00 05 2E F1 A8 3B 0E 3F 00 60 00 14 06 60 00 00 00 00 00 00 EA 09                                           2018     674958911     05/03/2018 01:30:32:984     12017     
1159     DUMMY60          EA 09 00 05 2E F2 A8 3B 0E 3F 00 60 00 15 06 60 00 00 00 00 00 00 0C 37                                           2018     674958911     05/03/2018 01:30:32:984     12018     
1160     DUMMY60          0C 37 00 05 2E F3 A8 3B 0E 3F 00 60 00 16 06 60 00 00 00 00 00 00 D8 74                                           2018     674958911     05/03/2018 01:30:32:984     12019     
1161     DUMMY60          D8 74 00 05 2E F4 A8 3B 0E 3F 00 60 00 17 06 60 00 00 00 00 00 00 41 7C                                           2018     674958911     05/03/2018 01:30:32:984     12020     
1162     DUMMY60          41 7C 00 05 2E F5 A8 3B 0E 3F 00 60 00 18 06 60 00 00 00 00 00 00 32 14                                           2018     674958911     05/03/2018 01:30:32:984     12021     
1163     DUMMY60          32 14 00 05 2E F6 A8 3B 0E 3F 00 60 00 19 06 60 00 00 00 00 00 00 85 73                                           2018     674958911     05/03/2018 01:30:32:984     12022     
1164     DUMMY60          85 73 00 05 2E F7 A8 3B 1A FF 00 60 00 01 06 60 00 00 00 00 00 00 58 A8                                           2018     674962175     05/03/2018 01:31:23:984     12023     
1165     TIMEPACKET       58 A8 00 05 2E F8 A8 3B 29 FF 00 05 00 00 00 00 00 00 00 00 00 00 80 77                                           2018     674966015     05/03/2018 01:32:23:984     12024     
1166     DUMMY60          80 77 00 05 2E F9 A8 3B 2C 3F 00 60 00 02 06 61 00 00 00 00 00 00 3A DC                                           2018     674966591     05/03/2018 01:32:32:984     12025     
1167     DUMMY60          3A DC 00 05 2E FA A8 3B 2C 3F 00 60 00 03 06 61 00 00 00 00 00 00 92 AE                                           2018     674966591     05/03/2018 01:32:32:984     12026     
1168     DUMMY60          92 AE 00 05 2E FB A8 3B 2C 3F 00 60 00 04 06 61 00 00 00 00 00 00 9E B1                                           2018     674966591     05/03/2018 01:32:32:984     12027     
1169     DUMMY60          9E B1 00 05 2E FC A8 3B 2C 3F 00 60 00 05 06 61 00 00 00 00 00 00 B6 E5                                           2018     674966591     05/03/2018 01:32:32:984     12028     
1170     DUMMY60          B6 E5 00 05 2E FD A8 3B 2C 3F 00 60 00 06 06 61 00 00 00 00 00 00 4D 4D                                           2018     674966591     05/03/2018 01:32:32:984     12029     
1171     DUMMY60          4D 4D 00 05 2E FE A8 3B 2C 3F 00 60 00 07 06 61 00 00 00 00 00 00 33 86                                           2018     674966591     05/03/2018 01:32:32:984     12030     
1172     DUMMY60          33 86 00 05 2E FF A8 3B 2C 3F 00 60 00 08 06 61 00 00 00 00 00 00 17 04                                           2018     674966591     05/03/2018 01:32:32:984     12031     
1173     DUMMY60          17 04 00 05 2F 00 A8 3B 2C 3F 00 60 00 09 06 61 00 00 00 00 00 00 13 6A                                           2018     674966591     05/03/2018 01:32:32:984     12032     
1174     DUMMY60          13 6A 00 05 2F 01 A8 3B 2C 3F 00 60 00 0A 06 61 00 00 00 00 00 00 8C 40                                           2018     674966591     05/03/2018 01:32:32:984     12033     
1175     DUMMY60          8C 40 00 05 2F 02 A8 3B 2C 3F 00 60 00 0B 06 61 00 00 00 00 00 00 67 1C                                           2018     674966591     05/03/2018 01:32:32:984     12034     
1176     DUMMY60          67 1C 00 05 2F 03 A8 3B 2C 3F 00 60 00 0C 06 61 00 00 00 00 00 00 16 8A                                           2018     674966591     05/03/2018 01:32:32:984     12035     
1177     DUMMY60          16 8A 00 05 2F 04 A8 3B 2C 3F 00 60 00 0D 06 61 00 00 00 00 00 00 84 39                                           2018     674966591     05/03/2018 01:32:32:984     12036     
1178     DUMMY60          84 39 00 05 2F 05 A8 3B 2C 3F 00 60 00 0E 06 61 00 00 00 00 00 00 BE 5D                                           2018     674966591     05/03/2018 01:32:32:984     12037     
1179     DUMMY60          BE 5D 00 05 2F 06 A8 3B 2C 3F 00 60 00 0F 06 61 00 00 00 00 00 00 47 D6                                           2018     674966591     05/03/2018 01:32:32:984     12038     
1180     DUMMY60          47 D6 00 05 2F 07 A8 3B 2C 3F 00 60 00 10 06 61 00 00 00 00 00 00 80 60                                           2018     674966591     05/03/2018 01:32:32:984     12039     
1181     DUMMY60          80 60 00 05 2F 08 A8 3B 2C 3F 00 60 00 11 06 61 00 00 00 00 00 00 89 F7                                           2018     674966591     05/03/2018 01:32:32:984     12040     
1182     DUMMY60          89 F7 00 05 2F 09 A8 3B 2C 3F 00 60 00 12 06 61 00 00 00 00 00 00 36 8B                                           2018     674966591     05/03/2018 01:32:32:984     12041     
1183     DUMMY60          36 8B 00 05 2F 0A A8 3B 2C 3F 00 60 00 13 06 61 00 00 00 00 00 00 FE B7                                           2018     674966591     05/03/2018 01:32:32:984     12042     
1184     DUMMY60          FE B7 00 05 2F 0B A8 3B 2C 3F 00 60 00 14 06 61 00 00 00 00 00 00 45 29                                           2018     674966591     05/03/2018 01:32:32:984     12043     
1185     DUMMY60          45 29 00 05 2F 0C A8 3B 2C 3F 00 60 00 15 06 61 00 00 00 00 00 00 F2 30                                           2018     674966591     05/03/2018 01:32:32:984     12044     
1186     DUMMY60          F2 30 00 05 2F 0D A8 3B 2C 3F 00 60 00 16 06 61 00 00 00 00 00 00 27 8C                                           2018     674966591     05/03/2018 01:32:32:984     12045     
1187     DUMMY60          27 8C 00 05 2F 0E A8 3B 2C 3F 00 60 00 17 06 61 00 00 00 00 00 00 F8 CE                                           2018     674966591     05/03/2018 01:32:32:984     12046     
1188     DUMMY60          F8 CE 00 05 2F 0F A8 3B 2C 3F 00 60 00 18 06 61 00 00 00 00 00 00 4D C0                                           2018     674966591     05/03/2018 01:32:32:984     12047     
1189     DUMMY60          4D C0 00 05 2F 10 A8 3B 2C 3F 00 60 00 19 06 61 00 00 00 00 00 00 F9 BB                                           2018     674966591     05/03/2018 01:32:32:984     12048     
1190     DUMMY60          F9 BB 00 05 2F 11 A8 3B 38 FF 00 60 00 01 06 61 00 00 00 00 00 00 B4 08                                           2018     674969855     05/03/2018 01:33:23:984     12049     
1191     TIMEPACKET       B4 08 00 05 2F 12 A8 3B 47 FF 00 05 00 00 00 00 00 00 00 00 00 00 F3 37                                           2018     674973695     05/03/2018 01:34:23:984     12050     
1192     DUMMY60          F3 37 00 05 2F 13 A8 3B 4A 3F 00 60 00 02 06 62 00 00 00 00 00 00 12 0D                                           2018     674974271     05/03/2018 01:34:32:984     12051     
1193     DUMMY60          12 0D 00 05 2F 14 A8 3B 4A 3F 00 60 00 03 06 62 00 00 00 00 00 00 14 F7                                           2018     674974271     05/03/2018 01:34:32:984     12052     
1194     DUMMY60          14 F7 00 05 2F 15 A8 3B 4A 3F 00 60 00 04 06 62 00 00 00 00 00 00 13 18                                           2018     674974271     05/03/2018 01:34:32:984     12053     
1195     DUMMY60          13 18 00 05 2F 16 A8 3B 4A 3F 00 60 00 05 06 62 00 00 00 00 00 00 3E E3                                           2018     674974271     05/03/2018 01:34:32:984     12054     
1196     DUMMY60          3E E3 00 05 2F 17 A8 3B 4A 3F 00 60 00 06 06 62 00 00 00 00 00 00 F2 73                                           2018     674974271     05/03/2018 01:34:32:984     12055     
1197     DUMMY60          F2 73 00 05 2F 18 A8 3B 4A 3F 00 60 00 07 06 62 00 00 00 00 00 00 C2 E2                                           2018     674974271     05/03/2018 01:34:32:984     12056     
1198     DUMMY60          C2 E2 00 05 2F 19 A8 3B 4A 3F 00 60 00 08 06 62 00 00 00 00 00 00 F0 68                                           2018     674974271     05/03/2018 01:34:32:984     12057     
1199     DUMMY60          F0 68 00 05 2F 1A A8 3B 4A 3F 00 60 00 09 06 62 00 00 00 00 00 00 64 61                                           2018     674974271     05/03/2018 01:34:32:984     12058     
1200     DUMMY60          64 61 00 05 2F 1B A8 3B 4A 3F 00 60 00 0A 06 62 00 00 00 00 00 00 E3 D5                                           2018     674974271     05/03/2018 01:34:32:984     12059     
1201     DUMMY60          E3 D5 00 05 2F 1C A8 3B 4A 3F 00 60 00 0B 06 62 00 00 00 00 00 00 03 C5                                           2018     674974271     05/03/2018 01:34:32:984     12060     
1202     DUMMY60          03 C5 00 05 2F 1D A8 3B 4A 3F 00 60 00 0C 06 62 00 00 00 00 00 00 29 23                                           2018     674974271     05/03/2018 01:34:32:984     12061     
1203     DUMMY60          29 23 00 05 2F 1E A8 3B 4A 3F 00 60 00 0D 06 62 00 00 00 00 00 00 E0 CF                                           2018     674974271     05/03/2018 01:34:32:984     12062     
1204     DUMMY60          E0 CF 00 05 2F 1F A8 3B 4A 3F 00 60 00 0E 06 62 00 00 00 00 00 00 09 31                                           2018     674974271     05/03/2018 01:34:32:984     12063     
1205     DUMMY60          09 31 00 05 2F 20 A8 3B 4A 3F 00 60 00 0F 06 62 00 00 00 00 00 00 BE 5A                                           2018     674974271     05/03/2018 01:34:32:984     12064     
1206     DUMMY60          BE 5A 00 05 2F 21 A8 3B 4A 3F 00 60 00 10 06 62 00 00 00 00 00 00 AE C5                                           2018     674974271     05/03/2018 01:34:32:984     12065     
1207     DUMMY60          AE C5 00 05 2F 22 A8 3B 4A 3F 00 60 00 11 06 62 00 00 00 00 00 00 B7 51                                           2018     674974271     05/03/2018 01:34:32:984     12066     
1208     DUMMY60          B7 51 00 05 2F 23 A8 3B 4A 3F 00 60 00 12 06 62 00 00 00 00 00 00 DB 50                                           2018     674974271     05/03/2018 01:34:32:984     12067     
1209     DUMMY60          DB 50 00 05 2F 24 A8 3B 4A 3F 00 60 00 13 06 62 00 00 00 00 00 00 D1 3E                                           2018     674974271     05/03/2018 01:34:32:984     12068     
1210     DUMMY60          D1 3E 00 05 2F 25 A8 3B 4A 3F 00 60 00 14 06 62 00 00 00 00 00 00 F0 A9                                           2018     674974271     05/03/2018 01:34:32:984     12069     
1211     DUMMY60          F0 A9 00 05 2F 26 A8 3B 4A 3F 00 60 00 15 06 62 00 00 00 00 00 00 9C 78                                           2018     674974271     05/03/2018 01:34:32:984     12070     
1212     DUMMY60          9C 78 00 05 2F 27 A8 3B 4A 3F 00 60 00 16 06 62 00 00 00 00 00 00 91 6A                                           2018     674974271     05/03/2018 01:34:32:984     12071     
1213     DUMMY60          91 6A 00 05 2F 28 A8 3B 4A 3F 00 60 00 17 06 62 00 00 00 00 00 00 2E CD                                           2018     674974271     05/03/2018 01:34:32:984     12072     
1214     DUMMY60          2E CD 00 05 2F 29 A8 3B 4A 3F 00 60 00 18 06 62 00 00 00 00 00 00 B6 58                                           2018     674974271     05/03/2018 01:34:32:984     12073     
1215     DUMMY60          B6 58 00 05 2F 2A A8 3B 4A 3F 00 60 00 19 06 62 00 00 00 00 00 00 3F 41                                           2018     674974271     05/03/2018 01:34:32:984     12074     
1216     DUMMY60          3F 41 00 05 2F 2B A8 3B 56 FF 00 60 00 01 06 61 00 00 00 00 00 00 AF CA                                           2018     674977535     05/03/2018 01:35:23:984     12075     
1217     TIMEPACKET       AF CA 00 05 2F 2C A8 3B 65 FF 00 05 00 00 00 00 00 00 00 00 00 00 9C BF                                           2018     674981375     05/03/2018 01:36:23:984     12076     
1218     DUMMY60          9C BF 00 05 2F 2D A8 3B 68 3F 00 60 00 02 06 61 00 00 00 00 00 00 6F 3A                                           2018     674981951     05/03/2018 01:36:32:984     12077     
1219     DUMMY60          6F 3A 00 05 2F 2E A8 3B 68 3F 00 60 00 03 06 61 00 00 00 00 00 00 3F D2                                           2018     674981951     05/03/2018 01:36:32:984     12078     
1220     DUMMY60          3F D2 00 05 2F 2F A8 3B 68 3F 00 60 00 04 06 61 00 00 00 00 00 00 19 D0                                           2018     674981951     05/03/2018 01:36:32:984     12079     
1221     DUMMY60          19 D0 00 05 2F 30 A8 3B 68 3F 00 60 00 05 06 61 00 00 00 00 00 00 B4 DD                                           2018     674981951     05/03/2018 01:36:32:984     12080     
1222     DUMMY60          B4 DD 00 05 2F 31 A8 3B 68 3F 00 60 00 06 06 61 00 00 00 00 00 00 B0 42                                           2018     674981951     05/03/2018 01:36:32:984     12081     
1223     DUMMY60          B0 42 00 05 2F 32 A8 3B 68 3F 00 60 00 07 06 61 00 00 00 00 00 00 B3 D1                                           2018     674981951     05/03/2018 01:36:32:984     12082     
1224     DUMMY60          B3 D1 00 05 2F 33 A8 3B 68 3F 00 60 00 08 06 61 00 00 00 00 00 00 5B 15                                           2018     674981951     05/03/2018 01:36:32:984     12083     
1225     DUMMY60          5B 15 00 05 2F 34 A8 3B 68 3F 00 60 00 09 06 61 00 00 00 00 00 00 D3 78                                           2018     674981951     05/03/2018 01:36:32:984     12084     
1226     DUMMY60          D3 78 00 05 2F 35 A8 3B 68 3F 00 60 00 0A 06 61 00 00 00 00 00 00 61 1E                                           2018     674981951     05/03/2018 01:36:32:984     12085     
1227     DUMMY60          61 1E 00 05 2F 36 A8 3B 68 3F 00 60 00 0B 06 61 00 00 00 00 00 00 C7 6E                                           2018     674981951     05/03/2018 01:36:32:984     12086     
1228     DUMMY60          C7 6E 00 05 2F 37 A8 3B 68 3F 00 60 00 0C 06 61 00 00 00 00 00 00 52 EE                                           2018     674981951     05/03/2018 01:36:32:984     12087     
1229     DUMMY60          52 EE 00 05 2F 38 A8 3B 68 3F 00 60 00 0D 06 61 00 00 00 00 00 00 B7 D5                                           2018     674981951     05/03/2018 01:36:32:984     12088     
1230     DUMMY60          B7 D5 00 05 2F 39 A8 3B 68 3F 00 60 00 0E 06 61 00 00 00 00 00 00 67 B3                                           2018     674981951     05/03/2018 01:36:32:984     12089     
1231     DUMMY60          67 B3 00 05 2F 3A A8 3B 68 3F 00 60 00 0F 06 61 00 00 00 00 00 00 A5 84                                           2018     674981951     05/03/2018 01:36:32:984     12090     
1232     DUMMY60          A5 84 00 05 2F 3B A8 3B 68 3F 00 60 00 10 06 61 00 00 00 00 00 00 40 45                                           2018     674981951     05/03/2018 01:36:32:984     12091     
1233     DUMMY60          40 45 00 05 2F 3C A8 3B 68 3F 00 60 00 11 06 61 00 00 00 00 00 00 EE 5F                                           2018     674981951     05/03/2018 01:36:32:984     12092     
1234     DUMMY60          EE 5F 00 05 2F 3D A8 3B 68 3F 00 60 00 12 06 61 00 00 00 00 00 00 DB E5                                           2018     674981951     05/03/2018 01:36:32:984     12093     
1235     DUMMY60          DB E5 00 05 2F 3E A8 3B 68 3F 00 60 00 13 06 61 00 00 00 00 00 00 DD B3                                           2018     674981951     05/03/2018 01:36:32:984     12094     
1236     DUMMY60          DD B3 00 05 2F 3F A8 3B 68 3F 00 60 00 14 06 61 00 00 00 00 00 00 49 C6                                           2018     674981951     05/03/2018 01:36:32:984     12095     
1237     DUMMY60          49 C6 00 05 2F 40 A8 3B 68 3F 00 60 00 15 06 61 00 00 00 00 00 00 87 83                                           2018     674981951     05/03/2018 01:36:32:984     12096     
1238     DUMMY60          87 83 00 05 2F 41 A8 3B 68 3F 00 60 00 16 06 61 00 00 00 00 00 00 5E 83                                           2018     674981951     05/03/2018 01:36:32:984     12097     
1239     DUMMY60          5E 83 00 05 2F 42 A8 3B 68 3F 00 60 00 17 06 61 00 00 00 00 00 00 65 74                                           2018     674981951     05/03/2018 01:36:32:984     12098     
1240     DUMMY60          65 74 00 05 2F 43 A8 3B 68 3F 00 60 00 18 06 61 00 00 00 00 00 00 75 8E                                           2018     674981951     05/03/2018 01:36:32:984     12099     
1241     DUMMY60          75 8E 00 05 2F 44 A8 3B 68 3F 00 60 00 19 06 61 00 00 00 00 00 00 8B 12                                           2018     674981951     05/03/2018 01:36:32:984     12100     
1242     DUMMY60          8B 12 00 05 2F 45 A8 3B 74 FF 00 60 00 01 06 60 00 00 00 00 00 00 EC 43                                           2018     674985215     05/03/2018 01:37:23:984     12101     
1243     TIMEPACKET       EC 43 00 05 2F 46 A8 3B 83 FF 00 05 00 00 00 00 00 00 00 00 00 00 DB 5A                                           2018     674989055     05/03/2018 01:38:23:984     12102     
1244     DUMMY60          DB 5A 00 05 2F 47 A8 3B 86 3F 00 60 00 02 06 62 00 00 00 00 00 00 02 77                                           2018     674989631     05/03/2018 01:38:32:984     12103     
1245     DUMMY60          02 77 00 05 2F 48 A8 3B 86 3F 00 60 00 03 06 62 00 00 00 00 00 00 8D 98                                           2018     674989631     05/03/2018 01:38:32:984     12104     
1246     DUMMY60          8D 98 00 05 2F 49 A8 3B 86 3F 00 60 00 04 06 62 00 00 00 00 00 00 3F 19                                           2018     674989631     05/03/2018 01:38:32:984     12105     
1247     DUMMY60          3F 19 00 05 2F 4A A8 3B 86 3F 00 60 00 05 06 62 00 00 00 00 00 00 B0 C8                                           2018     674989631     05/03/2018 01:38:32:984     12106     
1248     DUMMY60          B0 C8 00 05 2F 4B A8 3B 86 3F 00 60 00 06 06 62 00 00 00 00 00 00 0E D0                                           2018     674989631     05/03/2018 01:38:32:984     12107     
1249     DUMMY60          0E D0 00 05 2F 4C A8 3B 86 3F 00 60 00 07 06 62 00 00 00 00 00 00 99 CA                                           2018     674989631     05/03/2018 01:38:32:984     12108     
1250     DUMMY60          99 CA 00 05 2F 4D A8 3B 86 3F 00 60 00 08 06 62 00 00 00 00 00 00 FD F0                                           2018     674989631     05/03/2018 01:38:32:984     12109     
1251     DUMMY60          FD F0 00 05 2F 4E A8 3B 86 3F 00 60 00 09 06 62 00 00 00 00 00 00 C8 8E                                           2018     674989631     05/03/2018 01:38:32:984     12110     
1252     DUMMY60          C8 8E 00 05 2F 4F A8 3B 86 3F 00 60 00 0A 06 62 00 00 00 00 00 00 63 5A                                           2018     674989631     05/03/2018 01:38:32:984     12111     
1253     DUMMY60          63 5A 00 05 2F 50 A8 3B 86 3F 00 60 00 0B 06 62 00 00 00 00 00 00 9F D9                                           2018     674989631     05/03/2018 01:38:32:984     12112     
