PACKET INFORMATION OF spot_10
Report Taken on : 30/Apr/18 10:14:26
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
121       DUMMY60          1C AB 00 0A 20 40 A6 E4 B8 3F 00 60 00 12 06 BD 00 00 00 00 00 00 43 8E                                           2018     652523583     04/29/2018 00:08:00:984     8256      
122       DUMMY60          43 8E 00 0A 20 41 A6 E4 B8 3F 00 60 00 13 06 BD 00 00 00 00 00 00 20 2F                                           2018     652523583     04/29/2018 00:08:00:984     8257      
123       DUMMY60          20 2F 00 0A 20 42 A6 E4 B8 3F 00 60 00 14 06 BD 00 00 00 00 00 00 47 9C                                           2018     652523583     04/29/2018 00:08:00:984     8258      
124       DUMMY60          47 9C 00 0A 20 43 A6 E4 B8 3F 00 60 00 15 06 BD 00 00 00 00 00 00 C9 22                                           2018     652523583     04/29/2018 00:08:00:984     8259      
125       DUMMY60          C9 22 00 0A 20 44 A6 E4 B8 3F 00 60 00 16 06 BD 00 00 00 00 00 00 A8 95                                           2018     652523583     04/29/2018 00:08:00:984     8260      
126       DUMMY60          A8 95 00 0A 20 45 A6 E4 B8 3F 00 60 00 17 06 BD 00 00 00 00 00 00 3D 61                                           2018     652523583     04/29/2018 00:08:00:984     8261      
127       DUMMY60          3D 61 00 0A 20 46 A6 E4 B8 3F 00 60 00 18 06 BD 00 00 00 00 00 00 90 0E                                           2018     652523583     04/29/2018 00:08:00:984     8262      
128       DUMMY60          90 0E 00 0A 20 47 A6 E4 B8 3F 00 60 00 19 06 BD 00 00 00 00 00 00 FF F6                                           2018     652523583     04/29/2018 00:08:00:984     8263      
129       TIMEPACKET       PACKET NOT AVAILABLE IN MDATA TABLE
FF F6 00 0A 20 48 A6 E4 C7 3F 00 05 00 00 00 00 00 00 00 00 00 00 1E 73      2018     652527423     04/29/2018 00:09:00:984     8264      
130       DUMMY60          1E 73 00 0A 20 49 A6 E4 D3 3F 00 60 00 01 06 BE 00 00 00 00 00 00 15 6D                                           2018     652530495     04/29/2018 00:09:48:984     8265      
131       DUMMY60          15 6D 00 0A 20 4A A6 E4 D6 3F 00 60 00 02 06 BC 00 00 00 00 00 00 9A 2E                                           2018     652531263     04/29/2018 00:10:00:984     8266      
132       DUMMY60          9A 2E 00 0A 20 4B A6 E4 D6 3F 00 60 00 03 06 BC 00 00 00 00 00 00 E1 BD                                           2018     652531263     04/29/2018 00:10:00:984     8267      
133       DUMMY60          E1 BD 00 0A 20 4C A6 E4 D6 3F 00 60 00 04 06 BC 00 00 00 00 00 00 1E D8                                           2018     652531263     04/29/2018 00:10:00:984     8268      
134       DUMMY60          1E D8 00 0A 20 4D A6 E4 D6 3F 00 60 00 05 06 BC 00 00 00 00 00 00 B6 37                                           2018     652531263     04/29/2018 00:10:00:984     8269      
135       DUMMY60          B6 37 00 0A 20 4E A6 E4 D6 3F 00 60 00 06 06 BC 00 00 00 00 00 00 C2 19                                           2018     652531263     04/29/2018 00:10:00:984     8270      
136       DUMMY60          C2 19 00 0A 20 4F A6 E4 D6 3F 00 60 00 07 06 BC 00 00 00 00 00 00 82 93                                           2018     652531263     04/29/2018 00:10:00:984     8271      
137       DUMMY60          82 93 00 0A 20 50 A6 E4 D6 3F 00 60 00 08 06 BC 00 00 00 00 00 00 66 75                                           2018     652531263     04/29/2018 00:10:00:984     8272      
138       DUMMY60          66 75 00 0A 20 51 A6 E4 D6 3F 00 60 00 09 06 BC 00 00 00 00 00 00 C3 C0                                           2018     652531263     04/29/2018 00:10:00:984     8273      
139       DUMMY60          C3 C0 00 0A 20 52 A6 E4 D6 3F 00 60 00 0A 06 BC 00 00 00 00 00 00 C2 D4                                           2018     652531263     04/29/2018 00:10:00:984     8274      
140       DUMMY60          C2 D4 00 0A 20 53 A6 E4 D6 3F 00 60 00 0B 06 BC 00 00 00 00 00 00 BD BB                                           2018     652531263     04/29/2018 00:10:00:984     8275      
141       DUMMY60          BD BB 00 0A 20 54 A6 E4 D6 3F 00 60 00 0C 06 BC 00 00 00 00 00 00 E3 BE                                           2018     652531263     04/29/2018 00:10:00:984     8276      
142       DUMMY60          E3 BE 00 0A 20 55 A6 E4 D6 3F 00 60 00 0D 06 BC 00 00 00 00 00 00 E0 7C                                           2018     652531263     04/29/2018 00:10:00:984     8277      
143       DUMMY60          E0 7C 00 0A 20 56 A6 E4 D6 3F 00 60 00 0E 06 BC 00 00 00 00 00 00 DC 21                                           2018     652531263     04/29/2018 00:10:00:984     8278      
