PACKET INFORMATION OF SPOT_8
Report Taken on : 30/Apr/18 09:37:21
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
84        DUMMY60          92 6C 00 08 0F 88 A6 E4 A9 3F 00 60 00 05 0E 0A 00 00 00 00 00 00 02 1C                                           2018     652519743     04/29/2018 00:07:00:984     3976      
85        DUMMY60          02 1C 00 08 0F 89 A6 E4 A9 3F 00 60 00 06 0E 0A 00 00 00 00 00 00 A0 69                                           2018     652519743     04/29/2018 00:07:00:984     3977      
86        DUMMY60          A0 69 00 08 0F 8A A6 E4 A9 3F 00 60 00 07 0E 0A 00 00 00 00 00 00 5B A9                                           2018     652519743     04/29/2018 00:07:00:984     3978      
87        DUMMY60          5B A9 00 08 0F 8B A6 E4 A9 3F 00 60 00 08 0E 0A 00 00 00 00 00 00 AE 6A                                           2018     652519743     04/29/2018 00:07:00:984     3979      
88        DUMMY60          AE 6A 00 08 0F 8C A6 E4 A9 3F 00 60 00 09 0E 0A 00 00 00 00 00 00 06 FB                                           2018     652519743     04/29/2018 00:07:00:984     3980      
89        DUMMY60          06 FB 00 08 0F 8D A6 E4 A9 3F 00 60 00 0A 0E 0A 00 00 00 00 00 00 D8 11                                           2018     652519743     04/29/2018 00:07:00:984     3981      
90        DUMMY60          D8 11 00 08 0F 8E A6 E4 A9 3F 00 60 00 0B 0E 0A 00 00 00 00 00 00 A6 55                                           2018     652519743     04/29/2018 00:07:00:984     3982      
91        DUMMY60          A6 55 00 08 0F 8F A6 E4 A9 3F 00 60 00 0C 0E 0A 00 00 00 00 00 00 5B 32                                           2018     652519743     04/29/2018 00:07:00:984     3983      
92        DUMMY60          5B 32 00 08 0F 90 A6 E4 A9 3F 00 60 00 0D 0E 0A 00 00 00 00 00 00 68 FD                                           2018     652519743     04/29/2018 00:07:00:984     3984      
93        DUMMY60          68 FD 00 08 0F 91 A6 E4 A9 3F 00 60 00 0E 0E 0A 00 00 00 00 00 00 DF B4                                           2018     652519743     04/29/2018 00:07:00:984     3985      
94        DUMMY60          DF B4 00 08 0F 92 A6 E4 A9 3F 00 60 00 0F 0E 0A 00 00 00 00 00 00 78 10                                           2018     652519743     04/29/2018 00:07:00:984     3986      
95        DUMMY60          78 10 00 08 0F 93 A6 E4 A9 3F 00 60 00 10 0E 0A 00 00 00 00 00 00 3E A5                                           2018     652519743     04/29/2018 00:07:00:984     3987      
96        DUMMY60          3E A5 00 08 0F 94 A6 E4 A9 3F 00 60 00 11 0E 0A 00 00 00 00 00 00 09 54                                           2018     652519743     04/29/2018 00:07:00:984     3988      
97        DUMMY60          09 54 00 08 0F 95 A6 E4 A9 3F 00 60 00 12 0E 0A 00 00 00 00 00 00 89 2A                                           2018     652519743     04/29/2018 00:07:00:984     3989      
98        DUMMY60          89 2A 00 08 0F 96 A6 E4 A9 3F 00 60 00 13 0E 0A 00 00 00 00 00 00 62 BA                                           2018     652519743     04/29/2018 00:07:00:984     3990      
99        DUMMY60          62 BA 00 08 0F 97 A6 E4 A9 3F 00 60 00 14 0E 0A 00 00 00 00 00 00 96 7B                                           2018     652519743     04/29/2018 00:07:00:984     3991      
100       DUMMY60          96 7B 00 08 0F 98 A6 E4 A9 3F 00 60 00 15 0E 0A 00 00 00 00 00 00 6F EF                                           2018     652519743     04/29/2018 00:07:00:984     3992      
101       DUMMY60          6F EF 00 08 0F 99 A6 E4 A9 3F 00 60 00 16 0E 0A 00 00 00 00 00 00 06 8C                                           2018     652519743     04/29/2018 00:07:00:984     3993      
102       DUMMY60          06 8C 00 08 0F 9A A6 E4 A9 3F 00 60 00 17 0E 0A 00 00 00 00 00 00 28 F3                                           2018     652519743     04/29/2018 00:07:00:984     3994      
103       DUMMY60          28 F3 00 08 0F 9B A6 E4 A9 3F 00 60 00 18 0E 0A 00 00 00 00 00 00 B6 4C                                           2018     652519743     04/29/2018 00:07:00:984     3995      
